mean_fit_time	mean_score_time	mean_test_accuracy	mean_test_precision	mean_test_recall	model	param_C	param_bootstrap	param_fit_intercept	param_gamma	param_kernel	param_l1_ratio	param_max_depth	param_max_features	param_min_samples_leaf	param_min_samples_split	param_multi_class	param_n_estimators	param_n_neighbors	param_p	param_penalty	param_solver	param_tol	param_weights	params	rank_test_accuracy	rank_test_precision	rank_test_recall	split0_test_accuracy	split0_test_precision	split0_test_recall	split1_test_accuracy	split1_test_precision	split1_test_recall	split2_test_accuracy	split2_test_precision	split2_test_recall	split3_test_accuracy	split3_test_precision	split3_test_recall	split4_test_accuracy	split4_test_precision	split4_test_recall	std_fit_time	std_score_time	std_test_accuracy	std_test_precision	std_test_recall
2326.3803122997283	0.23743228912353515	0.8562143946080398	0.8562143946080398	0.8562143946080398	LogisticRegression	200		True			0.5					multinomial				elasticnet	saga	0.01		{'tol': 0.01, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.5, 'fit_intercept': True, 'C': 200}	33	33	33	0.8418734987990393	0.8418734987990393	0.8418734987990393	0.8717948717948718	0.8717948717948718	0.8717948717948718	0.8941034897713598	0.8941034897713598	0.8941034897713598	0.8983527521092808	0.8983527521092808	0.8983527521092808	0.7748291113791717	0.7748291113791717	0.7748291113791717	625.9298863189038	0.0008748414710985835	0.04531393448410018	0.04531393448410018	0.04531393448410018
153.05878100395202	0.23803224563598632	0.7417154778143304	0.7417154778143304	0.7417154778143304	LogisticRegression	20		True			1.0					multinomial				elasticnet	saga	0.1		{'tol': 0.1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 1.0, 'fit_intercept': True, 'C': 20}	37	37	37	0.7469975980784628	0.7469975980784628	0.7469975980784628	0.7495993589743589	0.7495993589743589	0.7495993589743589	0.748094665062174	0.748094665062174	0.748094665062174	0.7472880674969867	0.7472880674969867	0.7472880674969867	0.7165259348612787	0.7165259348612787	0.7165259348612787	1.0877821225753368	0.001480379126393535	0.012609509229678482	0.012609509229678482	0.012609509229678482
156.2087097644806	0.2382051944732666	0.7425178528444195	0.7425178528444195	0.7425178528444195	LogisticRegression	10		True			0.75					multinomial				elasticnet	saga	0.1		{'tol': 0.1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.75, 'fit_intercept': True, 'C': 10}	34	34	34	0.7461969575660529	0.7461969575660529	0.7461969575660529	0.749198717948718	0.749198717948718	0.749198717948718	0.7521058965102286	0.7521058965102286	0.7521058965102286	0.7484933708316593	0.7484933708316593	0.7484933708316593	0.7165259348612787	0.7165259348612787	0.7165259348612787	2.0295900395249076	0.0012878146655294846	0.013114286593792827	0.013114286593792827	0.013114286593792827
5326.317421150207	0.2415839672088623	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	1000		True			0.25					multinomial				elasticnet	saga	1e-07		{'tol': 1e-07, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': True, 'C': 1000}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	148.48612936486882	0.0012885471860350263	0.024102212958461745	0.024102212958461745	0.024102212958461745
5364.751863527298	0.24040040969848633	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	700		True			1.0					multinomial				elasticnet	saga	1e-06		{'tol': 1e-06, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 1.0, 'fit_intercept': True, 'C': 700}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	125.88986704662146	0.001241107461117857	0.024102212958461745	0.024102212958461745	0.024102212958461745
5333.286123800278	0.2416529178619385	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	100		True			0.75					multinomial				elasticnet	saga	1e-05		{'tol': 1e-05, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.75, 'fit_intercept': True, 'C': 100}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	153.31998734591915	0.0010552800119897408	0.024102212958461745	0.024102212958461745	0.024102212958461745
5303.200028705597	0.24030957221984864	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	1000		False			0.75					multinomial				elasticnet	saga	1e-05		{'tol': 1e-05, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.75, 'fit_intercept': False, 'C': 1000}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	138.3510211637527	0.002226535925818023	0.024102212958461745	0.024102212958461745	0.024102212958461745
5296.063127756119	0.23875999450683594	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	1		False			0.75					multinomial				elasticnet	saga	1e-05		{'tol': 1e-05, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.75, 'fit_intercept': False, 'C': 1}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	132.82327843159456	0.0015914194376615654	0.024102212958461745	0.024102212958461745	0.024102212958461745
3005.4487859249116	0.23930282592773439	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	1		False			0.0					multinomial				elasticnet	saga	0.001		{'tol': 0.001, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.0, 'fit_intercept': False, 'C': 1}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	87.58639076668447	0.001358763161190757	0.024102212958461745	0.024102212958461745	0.024102212958461745
3135.2796198368073	0.23708724975585938	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	700		False			0.0					multinomial				elasticnet	saga	0.001		{'tol': 0.001, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.0, 'fit_intercept': False, 'C': 700}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	146.0442723004643	0.0027481437380727936	0.024102212958461745	0.024102212958461745	0.024102212958461745
5356.7303500652315	0.2377933979034424	0.8887908208296558	0.8887908208296558	0.8887908208296558	LogisticRegression	2000		True			0.25					multinomial				elasticnet	saga	1e-07		{'tol': 1e-07, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': True, 'C': 2000}	1	1	1	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8850020104543627	0.8850020104543627	0.8850020104543627	133.42074519576815	0.0011542641717102483	0.024089060492608668	0.024089060492608668	0.024089060492608668
5309.922031402588	0.23647856712341309	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	1		False			1.0					multinomial				elasticnet	saga	0.001		{'tol': 0.001, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 1.0, 'fit_intercept': False, 'C': 1}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	123.14122445702557	0.000700044549134302	0.024102212958461745	0.024102212958461745	0.024102212958461745
151.83778748512267	0.24248237609863282	0.7405119152691968	0.7405119152691968	0.7405119152691968	LogisticRegression	700		True			1.0					multinomial				elasticnet	saga	0.1		{'tol': 0.1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 1.0, 'fit_intercept': True, 'C': 700}	48	48	48	0.7401921537229784	0.7401921537229784	0.7401921537229784	0.749198717948718	0.749198717948718	0.749198717948718	0.748896911351785	0.748896911351785	0.748896911351785	0.7468862997187625	0.7468862997187625	0.7468862997187625	0.717330116606353	0.717330116606353	0.717330116606353	1.1150483980145192	0.0005230311653211697	0.012022877558405521	0.012022877558405521	0.012022877558405521
5298.069294404983	0.23782386779785156	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	1		False			0.75					multinomial				elasticnet	saga	0.0001		{'tol': 0.0001, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.75, 'fit_intercept': False, 'C': 1}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	124.3051345076448	0.0012350346183169038	0.024102212958461745	0.024102212958461745	0.024102212958461745
154.60832290649415	0.2412041664123535	0.7413142902992859	0.7413142902992859	0.7413142902992859	LogisticRegression	1		True			0.75					multinomial				elasticnet	saga	0.1		{'tol': 0.1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.75, 'fit_intercept': True, 'C': 1}	40	40	40	0.7401921537229784	0.7401921537229784	0.7401921537229784	0.7495993589743589	0.7495993589743589	0.7495993589743589	0.7509025270758123	0.7509025270758123	0.7509025270758123	0.7476898352752109	0.7476898352752109	0.7476898352752109	0.7181342983514274	0.7181342983514274	0.7181342983514274	3.4256823457223335	0.001140175065701018	0.012154346480390892	0.012154346480390892	0.012154346480390892
5272.263265275955	0.23958892822265626	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	1000		False			1.0					multinomial				elasticnet	saga	1e-07		{'tol': 1e-07, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 1.0, 'fit_intercept': False, 'C': 1000}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	142.63070979898907	0.0008491015510549388	0.024102212958461745	0.024102212958461745	0.024102212958461745
93.62061886787414	0.23931570053100587	0.7407526277782236	0.7407526277782236	0.7407526277782236	LogisticRegression	10		True			0.0					multinomial				elasticnet	saga	0.1		{'tol': 0.1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.0, 'fit_intercept': True, 'C': 10}	46	46	46	0.7433947157726181	0.7433947157726181	0.7433947157726181	0.749198717948718	0.749198717948718	0.749198717948718	0.7484957882069796	0.7484957882069796	0.7484957882069796	0.7464845319405383	0.7464845319405383	0.7464845319405383	0.7161238439887414	0.7161238439887414	0.7161238439887414	0.4243351922933685	0.0006200061172626556	0.012461277224746901	0.012461277224746901	0.012461277224746901
5294.466260385513	0.23975143432617188	0.8887908208296558	0.8887908208296558	0.8887908208296558	LogisticRegression	100		True			1.0					multinomial				elasticnet	saga	1e-07		{'tol': 1e-07, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 1.0, 'fit_intercept': True, 'C': 100}	1	1	1	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8850020104543627	0.8850020104543627	0.8850020104543627	146.42709499551853	0.0005206642684210947	0.024089060492608668	0.024089060492608668	0.024089060492608668
55.06567859649658	0.23896450996398927	0.7417957153173393	0.7417957153173393	0.7417957153173393	LogisticRegression	500		False			0.5					multinomial				elasticnet	saga	1		{'tol': 1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.5, 'fit_intercept': False, 'C': 500}	36	36	36	0.7445956765412329	0.7445956765412329	0.7445956765412329	0.7475961538461539	0.7475961538461539	0.7475961538461539	0.7501002807862014	0.7501002807862014	0.7501002807862014	0.7496986741663318	0.7496986741663318	0.7496986741663318	0.7169280257338159	0.7169280257338159	0.7169280257338159	0.2602083944718747	0.0014369092956114373	0.012569039966871963	0.012569039966871963	0.012569039966871963
94.12280740737916	0.23881630897521972	0.7409131027842414	0.7409131027842414	0.7409131027842414	LogisticRegression	50		False			0.0					multinomial				elasticnet	saga	0.1		{'tol': 0.1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.0, 'fit_intercept': False, 'C': 50}	43	43	43	0.7405924739791834	0.7405924739791834	0.7405924739791834	0.7504006410256411	0.7504006410256411	0.7504006410256411	0.748094665062174	0.748094665062174	0.748094665062174	0.7480916030534351	0.7480916030534351	0.7480916030534351	0.717330116606353	0.717330116606353	0.717330116606353	0.6445468980413207	0.001517026865116575	0.012232632505036551	0.012232632505036551	0.012232632505036551
5303.946121406555	0.2399653434753418	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	50		False			0.5					multinomial				elasticnet	saga	0.0001		{'tol': 0.0001, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.5, 'fit_intercept': False, 'C': 50}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	153.9798295039562	0.0014047775928104262	0.024102212958461745	0.024102212958461745	0.024102212958461745
155.3993441104889	0.23579931259155273	0.7407526277782236	0.7407526277782236	0.7407526277782236	LogisticRegression	1		False			0.75					multinomial				elasticnet	saga	0.1		{'tol': 0.1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.75, 'fit_intercept': False, 'C': 1}	46	46	46	0.7393915132105685	0.7393915132105685	0.7393915132105685	0.7495993589743589	0.7495993589743589	0.7495993589743589	0.7505014039310068	0.7505014039310068	0.7505014039310068	0.7464845319405383	0.7464845319405383	0.7464845319405383	0.7177322074788902	0.7177322074788902	0.7177322074788902	3.407881306632683	0.0013345252800098905	0.012139508875209088	0.012139508875209088	0.012139508875209088
5297.252758598328	0.2387566089630127	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	2000		True			0.25					multinomial				elasticnet	saga	1e-06		{'tol': 1e-06, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': True, 'C': 2000}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	137.24478674300008	0.001256907902887238	0.024102212958461745	0.024102212958461745	0.024102212958461745
3307.781788110733	0.23690438270568848	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	200		False			0.0					multinomial				elasticnet	saga	0.0001		{'tol': 0.0001, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.0, 'fit_intercept': False, 'C': 200}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	195.96934903751716	0.0015151594530861028	0.024102212958461745	0.024102212958461745	0.024102212958461745
5278.459976673126	0.23770356178283691	0.8887908208296558	0.8887908208296558	0.8887908208296558	LogisticRegression	200		False			0.25					multinomial				elasticnet	saga	1e-05		{'tol': 1e-05, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': False, 'C': 200}	1	1	1	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8850020104543627	0.8850020104543627	0.8850020104543627	138.1312397877233	0.00047042505116572954	0.024089060492608668	0.024089060492608668	0.024089060492608668
2915.4047238349913	0.2384169101715088	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	10		False			0.0					multinomial				elasticnet	saga	1e-07		{'tol': 1e-07, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.0, 'fit_intercept': False, 'C': 10}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	6.570159847939559	0.0016765152222330175	0.024102212958461745	0.024102212958461745	0.024102212958461745
5302.806597423553	0.236773681640625	0.8887908208296558	0.8887908208296558	0.8887908208296558	LogisticRegression	50		False			1.0					multinomial				elasticnet	saga	1e-07		{'tol': 1e-07, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 1.0, 'fit_intercept': False, 'C': 50}	1	1	1	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8850020104543627	0.8850020104543627	0.8850020104543627	142.88201848383233	0.0016737175489349293	0.024089060492608668	0.024089060492608668	0.024089060492608668
152.09192724227904	0.23975787162780762	0.7409131027842414	0.7409131027842414	0.7409131027842414	LogisticRegression	20		True			0.25					multinomial				elasticnet	saga	0.1		{'tol': 0.1, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': True, 'C': 20}	43	43	43	0.7429943955164131	0.7429943955164131	0.7429943955164131	0.749198717948718	0.749198717948718	0.749198717948718	0.748896911351785	0.748896911351785	0.748896911351785	0.7468862997187625	0.7468862997187625	0.7468862997187625	0.7165259348612787	0.7165259348612787	0.7165259348612787	1.0683163925750718	0.0004720922570222059	0.012376291893388814	0.012376291893388814	0.012376291893388814
5323.060973930359	0.2063577651977539	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	10		False			0.5					multinomial				elasticnet	saga	1e-06		{'tol': 1e-06, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.5, 'fit_intercept': False, 'C': 10}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	135.08894654877355	0.034700633635126606	0.024102212958461745	0.024102212958461745	0.024102212958461745
5277.65107831955	0.20348820686340333	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	10		False			0.5					multinomial				elasticnet	saga	0.0001		{'tol': 0.0001, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.5, 'fit_intercept': False, 'C': 10}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	141.47333024997326	0.03524516980360118	0.024102212958461745	0.024102212958461745	0.024102212958461745
5110.461053562164	0.15790910720825196	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	1		False			1.0					multinomial				elasticnet	saga	1e-07		{'tol': 1e-07, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 1.0, 'fit_intercept': False, 'C': 1}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	100.22819975830207	0.0011174678894052736	0.024102212958461745	0.024102212958461745	0.024102212958461745
4931.775532150268	0.15518598556518554	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	500		True			0.25					multinomial				elasticnet	saga	1e-05		{'tol': 1e-05, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.25, 'fit_intercept': True, 'C': 500}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	263.2467746762617	0.0013243578040853536	0.024102212958461745	0.024102212958461745	0.024102212958461745
4376.179694223404	0.15411758422851562	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	50		False			0.5					multinomial				elasticnet	saga	1e-05		{'tol': 1e-05, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 0.5, 'fit_intercept': False, 'C': 50}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	176.1684022959408	0.0012368367257488782	0.024102212958461745	0.024102212958461745	0.024102212958461745
4019.407361602783	0.1541670799255371	0.8887105833266469	0.8887105833266469	0.8887105833266469	LogisticRegression	200		True			1.0					multinomial				elasticnet	saga	1e-06		{'tol': 1e-06, 'solver': 'saga', 'penalty': 'elasticnet', 'multi_class': 'multinomial', 'l1_ratio': 1.0, 'fit_intercept': True, 'C': 200}	6	6	6	0.8434747798238591	0.8434747798238591	0.8434747798238591	0.907051282051282	0.907051282051282	0.907051282051282	0.901323706377858	0.901323706377858	0.901323706377858	0.907191643230213	0.907191643230213	0.907191643230213	0.8845999195818255	0.8845999195818255	0.8845999195818255	329.22542823578124	0.0002673883061762427	0.024102212958461745	0.024102212958461745	0.024102212958461745
632.7162581920624	8.368377304077148	0.8412099815453743	0.8412099815453743	0.8412099815453743	RandomForest		True					10	sqrt	2	10		2000							{'n_estimators': 2000, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 10, 'bootstrap': True}	46	46	46	0.5952762209767815	0.5952762209767815	0.5952762209767815	0.9174679487179487	0.9174679487179487	0.9174679487179487	0.9041315683914962	0.9041315683914962	0.9041315683914962	0.8995580554439534	0.8995580554439534	0.8995580554439534	0.8902291917973462	0.8902291917973462	0.8902291917973462	52.55668321839802	0.19145723434610723	0.1234459258922898	0.1234459258922898	0.1234459258922898
586.6625603199005	6.926226186752319	0.8624729198427344	0.8624729198427344	0.8624729198427344	RandomForest		True					60	sqrt	2	2		1200							{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 60, 'bootstrap': True}	9	9	9	0.5964771817453963	0.5964771817453963	0.5964771817453963	0.9427083333333334	0.9427083333333334	0.9427083333333334	0.9310068190934617	0.9310068190934617	0.9310068190934617	0.9284853354760948	0.9284853354760948	0.9284853354760948	0.9143546441495778	0.9143546441495778	0.9143546441495778	40.949654289846066	0.5254093358038944	0.1334827163215775	0.1334827163215775	0.1334827163215775
677.5224225997924	8.022566652297973	0.8613495948006098	0.8613495948006098	0.8613495948006098	RandomForest		True						auto	2	5		1400							{'n_estimators': 1400, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'auto', 'max_depth': None, 'bootstrap': True}	20	20	20	0.5976781425140112	0.5976781425140112	0.5976781425140112	0.9423076923076923	0.9423076923076923	0.9423076923076923	0.9302045728038508	0.9302045728038508	0.9302045728038508	0.9256729610285255	0.9256729610285255	0.9256729610285255	0.9115400080418175	0.9115400080418175	0.9115400080418175	54.2149221604237	0.7276392041555857	0.13238059515873987	0.13238059515873987	0.13238059515873987
116.3059377193451	1.470424747467041	0.8588622322073337	0.8588622322073337	0.8588622322073337	RandomForest		True					50	auto	1	2		200							{'n_estimators': 200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'auto', 'max_depth': 50, 'bootstrap': True}	42	42	42	0.5824659727782225	0.5824659727782225	0.5824659727782225	0.9395032051282052	0.9395032051282052	0.9395032051282052	0.9298034496590454	0.9298034496590454	0.9298034496590454	0.9292888710325432	0.9292888710325432	0.9292888710325432	0.9139525532770406	0.9139525532770406	0.9139525532770406	8.874876687242539	0.09675830119679174	0.13862652620236413	0.13862652620236413	0.13862652620236413
550.8197817325592	6.707683992385864	0.8610286447885742	0.8610286447885742	0.8610286447885742	RandomForest		True					20	sqrt	2	10		1200							{'n_estimators': 1200, 'min_samples_split': 10, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 20, 'bootstrap': True}	24	24	24	0.6016813450760609	0.6016813450760609	0.6016813450760609	0.9403044871794872	0.9403044871794872	0.9403044871794872	0.927797833935018	0.927797833935018	0.927797833935018	0.924467657693853	0.924467657693853	0.924467657693853	0.9115400080418175	0.9115400080418175	0.9115400080418175	46.567750899289194	0.6515896865228269	0.13017155626932247	0.13017155626932247	0.13017155626932247
777.243480348587	9.108011436462402	0.8607879322795474	0.8607879322795474	0.8607879322795474	RandomForest		True					50	sqrt	2	5		1600							{'n_estimators': 1600, 'min_samples_split': 5, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 50, 'bootstrap': True}	29	29	29	0.5912730184147318	0.5912730184147318	0.5912730184147318	0.9407051282051282	0.9407051282051282	0.9407051282051282	0.9281989570798235	0.9281989570798235	0.9281989570798235	0.9292888710325432	0.9292888710325432	0.9292888710325432	0.9151588258946521	0.9151588258946521	0.9151588258946521	61.78772902205839	0.6002537547822185	0.1351822864483346	0.1351822864483346	0.1351822864483346
